No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200709,
2,06.30 WIB,PD - The Incomparable Jesus : Author and Actor in Forgiving Sins,Pdt. Hendra Wijaya,https://zoom.us/j/2232232211,,20200709,
3,07.00 WIB,Saat Teduh Bersama - Kekejian Ritual,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200709,
4,08.00 WIB,Belajar Katekismus Heidelberg : Good Works (QA 62-64),Pdt. Billy Kristanto,https://griikg.org/live/,,20200709,
5,09.00 WIB,Kelas Kamis Pagi,Vik. Maria Mazo,https://www.rec-singapore.org/kelas-kamis-pagi/,,20200709,
6,09.00 WIB,PA Anak - Apa Isinya Ya? - Rut,Bp. Hugosan K.,http://bit.ly/griicitralive,,20200709,
7,10.00 WIB,Studi Iman Kristen Remaja - Manusia & Dosa (4),GRII Buaran,Pendaftaran : https://bit.ly/SIKR2020,"Senin, 6Juli 2020 - Kamis, 9 Juli 2020",20200709,
8,14.00 WIB,PA Wanita - Mengapa Harus Yesus?,Vik. Happy Manurung,http://bit.ly/griibuaranlive,,20200709,
9,16.00 WIB,PA Wanita & Lansia - Kuasa Hidup dalam Kristus (2) : Damai di Dalam Kristus,Pdt. Sutjipto Subeno,https://zoom.us/j/92799816578,,20200709,
10,17.00 WIB,Apresiasi Buku Teologi - Allah di Tengah Pusaran Topan (David F. Wells) (2),Vik. Stenly Y. Lailewan,https://bit.ly/mriibogorlive,Live FB : https://www.facebook.com/Mimbar-Reformed-Injili-Indonesia-Bogor-104262257972271,20200709,
11,17.30 WIB,PA - Roh Kudus dalam Kitab 2 Samuel,Pdt. Elvis Ratta,"Zoom Meeting ID : 892 7108 4731,
Password : 321076",,20200709,
12,18.00 WIB,PD & PA Pusat (Mandarin - Indonesia),GRII Pusat,https://www.youtube.com/channel/griitv/live,https://livestream.com/stemi/pamandarin,20200709,
13,18.00 WIB,Persekutuan Doa,GRII Samarinda,http://bit.ly/griisamarindalive,,20200709,
14,18.00 WIB,PA Pemuda - Iman Kristen & Disrupsi Millenial : Menemukan Identitas Diri,Pdt. Daniel Santoso,Pendaftaran hubungi WA : https://wa.me/8618507724439,,20200709,
15,18.30 WIB,PA Umum,Vik. Charles F. Marunduri,https://us02web.zoom.us/j/5520095323?pwd=eTRLVjFnTkZSWHlZNkVkU0JGdzRFZz09,"Zoom Meeting ID : 552 009 5323,
 Password : 1234567",20200709,
16,19.00 WIB,Eksposisi Doa Bapa Kami (Eps 6),Pdt. Stephen Tong,https://www.youtube.com/c/RELAYRMCI,https://pusat.grii.org/live,20200709,
17,19.00 WIB,PA Umum,PRII Jambi,https://zoom.us/j/88614079700,,20200709,
18,19.30 WIB,PA - Eksposisi Kitab Kisah Para Rasul,Pdt. Titus Ndoen,http://www.grii-bsd.org/live/,,20200709,
