No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi - Yoh 8:48-55,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200828,
2,07.00 WIB,Saat Teduh Bersama - Pria-pria beristri,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200828,
3,07.30 WIB,Pembinaan Rohani Siswa Kristen Online (Kelas 1-6) - Aku Menang,Ibu Lolita T. Prasetya,https://kkrsiswa.stemi.id/,,20200828,
4,16.00 WIB,PA Anak Kelas Kecil,GRII Singapura,https://www.rec-singapore.org/pa-anak-kelas-kecil/,,20200828,
5,16.30 WIB,PA Wanita - Menjadi Pendengar di Tengah Kebisingan,Pdt. Calvin Bangun,Pendaftaran hubungi WA: https://wa.me/6287888550111,,20200828,
6,17.00 WIB,Obrolan Santai - Misteri Kesuksesan Diri,Pdt. Andi Halim,http://rmcsurabaya.net/,,20200828,
7,17.00 WIB,Diskusi Remaja & Pemuda,Pdt. Eko Aria,Harap mendaftar melalui DM ke Instagram https://www.instagram.com/youthgrii_malang,,20200828,
8,18.30 WIB,PA Pusat - Queen Esther: Beauty and the Feast,Pdt. Ivan Kristiono,https://www.youtube.com/c/reformedinjili,https://pusat.grii.org/live,20200828,
9,18.30 WIB,PA - Christ in the Old Testament: Respect For Life And Land,Pdt. Lay Hendra Wijaya,https://www.rec-singapore.org/pemahaman-alkitab/pa-umum/,,20200828,
10,18.30 WIB,PA Pemuda,GRII Andhika,https://linktr.ee/grii.andhika,https://us02web.zoom.us/j/81371739483,20200828,
11,18.30 WIB,PA - Sebutan Agung Tuhan Pada Manusia: Mempelai Kristus,Vik. Imelda Ginting,http://bit.ly/griikertajayalive,,20200828,
12,19.00 WIB,PA - Roh Kudus: Pekerjaan-Nya Di Dalam Kehidupan Kristen: Pembaharui Ilmu,Pdt. Thomy Matakupan,http://bit.ly/griibuaranlive,,20200828,
13,19.00 WIB,PA Umum,Vik. Stenly Y. Lailewan,http://bit.ly/mriibogorlive,https://facebook.com/MRIIBOGOR,20200828,
14,19.00 WIB,PA & PD,GRII Kuningan,Pendaftaran hubungi WA : https://wa.me/62811123482,,20200828,
15,19.00 WIB,PA Umum (Mandarin),Vik. Irwan Arifin,https://zoom.us/j/831773599088,http://meet.google.com/tpz-khvy-apx,20200828,
16,19.30 WIB,PA - Tujuh Jemaat di Kitab Wahyu: Tiatira,Vik. Eben Matalu,https://www.youtube.com/c/GRIIBatam/live,,20200828,
