No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200715,
2,07.00 WIB,Saat Teduh Bersama - Kitab Perjanjian : Ibadah dan Tanah,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200715,
3,08.00 WIB,Belajar Katekismus Heidelberg : Holy Baptism (QA 69-71),Pdt. Billy Kristanto,https://griikg.org/live/,,20200715,
4,09.00 WIB,PA Wanita - Mendidik Anak dalam Kesalehan,Vik. Febrilia,http://www.grii-bsd.org/live/,,20200715,
5,10.00 WIB,PA Wanita & Lansia - Kristus & Pengembaraan Padang Gurun : Kristus & Ular Tembaga,Vik. Grace Kamuri,http://bit.ly/mriidepoklive,,20200715,
6,10.00 WIB,Panggung Boneka - Seri Tokoh Sejarah Gereja. Eps 6 - Martin Luther,Pdt. Jimmy Pardede,http://bit.ly/tokohsejarahgereja,,20200715,
7,15.30 WIB,Persekutuan Doa,GRII Melbourne,http://live.irecmelbourne.org/prayer,,20200715,
8,17.00 WIB,PA - Bagaimana Menafsirkan Alkitab II - Kisah Utuh Kitab Suci,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200715,
10,18.00 WIB,Persekutuan Doa,GRII Singapura,https://zoom.us/j/96970546878?pwd=NXk3WlZESElxNkIwVGx6dGxFZDhIdz09,https://www.rec-singapore.org/persekutuan-doa/,20200715,
9,18.00 WIB,PD - Buah Roh : Damai Sejahtera - Mengalahkan Kegelisahan,Vik. Thermanto D. S. Samosir,http://tinyurl.com/GRIIDenpasar,https://zoom.us/j/8950688000,20200715,
11,18.30 WIB,PD - What Would Jesus Do?,Vik. Hanny Saloh,http://bit.ly/griimalanglive,,20200715,
12,18.30 WIB,Persekutuan Doa,MRII Yogyakarta,http://bit.ly/mriiyogya,,20200715,
13,18.45 WIB,PA & PD - Relief and Deliverance Will Arise from Another Place,Pdt. Solomon Yo,https://us02web.zoom.us/j/89346687402,https://linktr.ee/grii.andhika,20200715,
14,19.00 WIB,Eksposisi Doa Bapa Kami (Eps 9),Pdt. Stephen Tong,https://pusat.grii.org/live,https://www.facebook.com/reformed.injili.events,20200715,
15,19.00 WIB,PD & PA - Pelajaran dari Kehancuran Saul,Pdt. Calvin Bangun,http://bit.ly/griikebonjeruklive,,20200715,
16,19.00 WIB,PA - Tragis & Ironis,Pdt. Christiady Cohen,https://zoom.us/j/156871211,,20200715,
17,19.00 WIB,Pembinaan Pernikahan - Shalom in Marriage : Ngobrol tapi Tidak Berkomunikasi,GRII Ngagel,Pendaftaran hubungi WA : https://wa.me/628122231088,,20200715,
19,19.30 WIB,PD - Ucapan Syukur (4),Vik. Stephen B.,https://zoom.us/j/9831419595,,20200715,
18,19.30 WIB,PA - Genocidal God? (2),Pdt. Jethro Rachmadi,https://griikg.org/live/,,20200715,
20,19.30 WIB,Persekutuan Doa,GRII BSD,http://www.grii-bsd.org/live/,,20200715,
