No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200723,
2,06.30 WIB,PD - The Incomparable Jesus : Self Sacrifice in the Selfish World,Pdt. Hendra Wijaya,https://zoom.us/j/2232232211,,20200723,
3,07.00 WIB,Saat Teduh Bersama - Perintah untuk Meninggalkan Sinai,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200723,
4,08.00 WIB,Belajar Katekismus Heidelberg : Who Should Come? (QA 80-82),Pdt. Billy Kristanto,https://griikg.org/live/,,20200723,
5,09.00 WIB,Kelas Kamis Pagi,Vik. Maria Mazo,https://www.rec-singapore.org/kelas-kamis-pagi/,,20200723,
6,14.00 WIB,PA Wanita - Karakter Murid Kristus,Vik. Maria Mazo,http://bit.ly/griibuaranlive,,20200723,
7,16.00 WIB,PA Wanita & Lansia - Kristus di Mata Perjanjian Lama : Kelahiran Anak Dara,Pdt. Sutjipto Subeno,https://zoom.us/j/93483750260,,20200723,
8,17.00 WIB,Apresiasi Buku Teologi -,Vik. Stenly Y. Lailewan,https://bit.ly/mriibogorlive,https://web.facebook.com/MRIIBOGOR,20200723,
9,17.00 WIB,Panggung Boneka - Aku Anak-anak Allah : Gambar Rupa Allah,GRII Solo,Zoom Meeting ID : 804 125 2633,Join dengan format username : Nama anak / Kota asal (contoh : Luther / Solo),20200723,
10,17.30 WIB,PA Umum - Roh Kudus dalam Kitab 1 Tawarikh,Pdt. Elvis Ratta,"Zoom Meeting ID : 860 2374 8037,
Password : 072987",Wajib daftar : https://wa.me/628125312059,20200723,
11,18.00 WIB,PD & PA Pusat (Mandarin - Indonesia),GRII Pusat,https://pusat.grii.org/live,https://livestream.com/stemi/pamandarin,20200723,
12,18.00 WIB,Persekutuan Doa,GRII Samarinda,http://bit.ly/griisamarindalive,,20200723,
13,18.00 WIB,PA Pemuda - Iman Kristen & Disrupsi Millenial : Menebus Budaya Millenial,Pdt. Daniel Santoso,Pendaftaran hubungi WA : https://wa.me/8618507724439,,20200723,
14,18.30 WIB,PA Umum,Vik. Charles F. Marunduri,https://us02web.zoom.us/j/5520095323?pwd=eTRLVjFnTkZSWHlZNkVkU0JGdzRFZz09,"Zoom Meeting ID : 552 009 5323,
 Password : 1234567",20200723,
15,18.30 WIB,PA - Ketakutan : Manusia & Penilaiannya,Vik. Bakti Anugrah,http://bit.ly/griikertajayalive,,20200723,
16,19.00 WIB,Eksposisi Doa Bapa Kami (Eps 14),Pdt. Stephen Tong,https://www.youtube.com/c/reformedinjili,https://pusat.grii.org/live,20200723,
17,19.00 WIB,PA - Komuni Sejati dalam Tubuh Kristus,Vik. Stenly Y. Lailewan,https://zoom.us/j/88614079700,,20200723,
18,19.30 WIB,PA - Eksposisi Kitab Kisah Para Rasul,Pdt. Titus Ndoen,http://www.grii-bsd.org/live/,,20200723,
19,20.00 WIB,Prayer Night,GRII Pusat - EWS,https://us02web.zoom.us/j/83607820171,English Worship Service,20200723,
