No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200527,
2,07.00 WIB,Saat Teduh Bersama - Penolakan : Iman dan Mujizat,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200527,
3,09.00 WIB,PA Wanita - Berdoa dalam Roh,GRII BSD & MRII GS,http://bit.ly/griibsdlive,http://www.grii-bsd.org/live/,20200527,
4,10.00 WIB,PA Wanita & Lansia - Harta Karun dalam Bejana Rapuh #4,Vik. Grace Kamuri,http://bit.ly/mriidepoklive,,20200527,
5,15.00 WIB,Persekutuan Doa - The Way of The Righteous,Pdt. Budy Setiawan,https://bit.ly/irec-melb,,20200527,
6,16.30 WIB,PD & PA - Akhir Zaman & hari Tuhan yang Pahit : Runtuhnya Kesombongan Bangsa-bangsa,Pdt. Calvin Bangun,http://bit.ly/griikebonjeruklive,http://grii-semarang.org/live/,20200527,
9,17.00 WIB,PA - Eksposisi Injil di dalam Kisah Yusuf (15),Pdt. Aludin Yauw,https://www.youtube.com/channel/UCnjXgjNw0bImsxw_0DInmDw/live,,20200527,
10,17.00 WIB,PA - Apresiasi Buku Teologi : Keindahan & Kemuliaan Mempelai Wanita Kristus (Bab 11-12),Vik. Stenly Y. Lailewan,Live FB : https://www.facebook.com/Mimbar-Reformed-Injili-Indonesia-Bogor-104262257972271,"Via Zoom, Pendaftaran hubungi Bp. Calvin. WA : https://wa.me/6281949177662",20200527,
7,17.00 WIB,PA & PD - Roh Penghibur : Penghiburan Bait Allah,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200527,
8,17.00 WIB,PA - Introduksi 2 Korintus,Pdt. Billy Kristanto,https://www.youtube.com/watch?v=VNrN9dovSq4,Zoom : https://bit.ly/PAUMUMGRIIKG,20200527,
11,18.00 WIB,PD - Pencarian Manusia : Pencarian Nilai,Vik. Thermanto D. S. Samosir,http://tinyurl.com/GRIIDenpasar,https://zoom.us/j/8950688000,20200527,
12,18.00 WIB,Persekutuan Doa,GRII Singapura,https://zoom.us/j/96970546878?pwd=NXk3WlZESElxNkIwVGx6dGxFZDhIdz09,https://www.rec-singapore.org/persekutuan-doa/,20200527,
13,18.30 WIB,Persekutuan Doa,GRII Malang,http://bit.ly/griimalanglive,,20200527,
14,18.30 WIB,Persekutuan Doa,MRII Yogyakarta,https://www.youtube.com/watch?v=FwIvdzPY7tQ,,20200527,
15,18.45 WIB,PA & PD ,Pdt. Solomon Yo,https://us02web.zoom.us/j/89346687402,,20200527,
16,19.00 WIB,"SPIK 1997 - Ujian, Pencobaan, dan Kemenangan (bagian 3)",Pdt. Stephen Tong,https://www.youtube.com/c/RELAYRMCI/live,https://pusat.grii.org/live,20200527,
17,19.00 WIB,PA - Musa dan Panggilannya (2),Pdt. Amin Khouw,https://www.youtube.com/channel/UC4uWpMyApTP25d5nE57M_Lg/live,,20200527,
18,19.00 WIB,Pemahaman Alkitab,Pdt. Christiady Cohen,https://zoom.us/j/156871211,,20200527,
19,19.30 WIB,Persekutuan Doa,MRII Bandar Lampung,https://us02web.zoom.us/j/9831419595,Zoom Meeting ID : 983 141 9595,20200527,
20,19.30 WIB,Persekutuan Doa,GRII BSD,http://bit.ly/griibsdlive,http://www.grii-bsd.org/live/,20200527,
