No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,bit.ly/griisamarindalive,,20200428,
2,07.00 WIB,Saat Teduh Bersama - Tentang Berdoa,Pdt. Eko Aria,http://bit.ly/griimalanglive,https://www.youtube.com/watch?v=10gv9slSkTs,20200428,
3,10.00 WIB,PA Wanita,GRII Pondok Indah,https://zoom.us/j/982555264,Zoom Meeting ID: 982 555 264,20200428,
4,13.00 WIB,Pembinaan Siswa - Wahyu Umum : Wahyu Langsung dan Perantara,Vik. Maria Mazo,youtu.be/iFYtjlhFqaM,https://www.youtube.com/channel/UCCKnd2CHoBHeb8YNDGOrlWw/live,20200428,
5,14.00 WIB,PA Wanita - Discipline of a Godly Woman (1),Vik. Lidya Bhekti,https://www.youtube.com/channel/UC7WyIRn5glhWW75lat3OP8w/live,https://griikg.org/live,20200428,
6,16.30 WIB,"PD & PA - Mazmur-Mazmur Pengharapan - Pertolongan dari Tuhan, Penjaga Kita",Pdt. Calvin Bangun,https://www.youtube.com/watch?v=nwn_9cTeQNQ,http://griikebonjeruk.org/live,20200428,
7,16.30 WIB,PA - Kitab Injil & Kisah Para Rasul #3 - Injil Markus : Struktur,Pdt. Aiter,http://bit.ly/griicitralive,https://www.youtube.com/watch?v=XJGTEEX08B4,20200428,
8,18.00 WIB,PA Wanita - Hannah's Prayer & God's Power (2),Vik. Melinda J. Mesakh,https://zoom.us/j/5520095323,"Zoom Meeting ID : 552 009 5323,
Password : 1234567",20200428,
9,19.00 WIB,PD - Keindahan Doktrin Kristen - Kedaulatan Allah,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,griibandung.org/live,20200428,
10,19.00 WIB,PA - Eksposisi Kitab Yakobus - Tiga Masalah Kehidupan,Pdt. Sutjipto Subeno,https://us04web.zoom.us/j/228791050?pwd=NlVkd2dwMDlGT3R3N1FVSWhaaEI0dz09,Pendaftaran Gratis : tinyurl.com/PAOnlineGRIIBintaro,20200428,
11,19.00 WIB,Persekutuan Doa,GRII Kelapa Gading,https://www.youtube.com/channel/UC7WyIRn5glhWW75lat3OP8w/live,griikg.org/live,20200428,
12,19.00 WIB,PD - Yesus dan Agama,Vik. Gito TW,https://www.youtube.com/channel/UCm1OFPU4NIkH6iKnDYKnB1A/live,,20200428,
