No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,https://www.youtube.com/watch?v=gTG6Dq7tVec,,20200418,
2,06.30 WIB,PD Pusat,GRII Pusat,https://www.youtube.com/channel/UC6kdcxhW_oXHgHl25i95moA/live,,20200418,
3,06.30 WIB,Seri PD Pagi - Bijak dan Kuat,Pdt. Sutjipto Subeno,https://zoom.us/j/246316777,Zoom Meeting ID : 246 316 777,20200418,
4,07.00 WIB,PD - Khotbah di Bukit - Kemurah Hatian,Pdt. Eko Aria,https://www.youtube.com/watch?v=W6jxQB9X5so,"Jika link salah, mohon cek Youtube GRII Malang (klik di sini)",20200418,
5,07.00 WIB,Persekutuan Doa,Pdt. David Tong,griikarawaci.tv,https://livestream.com/griik,20200418,
6,07.30 WIB,Persekutuan Pemuda,Pdt. Budy Setiawan,https://monash.zoom.us/j/7778887899,,20200418,
7,10.00 WIB,PA Anak - Allah yang Sejati,Pdt. Jimmy Pardede,https://www.youtube.com/watch?v=iB-vzWhYwdA,http://Youtube.com/GRIIBandungstreaming/live,20200418,
8,10.00 WIB,PW - Hope in the Hopeless World,Vik. Inawaty Teddy,https://www.youtube.com/watch?v=Tlv5f3AiUjA,https://grii-buaran.org/live/,20200418,
9,10.00 WIB,Paskah Anak - Yesus Mati bagi Saya,Pdt. Amin Khouw,https://www.youtube.com/channel/UC4uWpMyApTP25d5nE57M_Lg,Info : 081703362002,20200418,
10,11.00 WIB,Persekutuan Doa,Pdt. Agus Marjanto,https://zoom.us/j/765881231?pwd=dElCMmdsZ2hKZWNlMllLWXlpWHdFZz09,"Harap klik link yang tertera, karena ada passwordnya. Informasi : https://www.griisydney.org/",20200418,
11,12.30 WIB,STRIJ - Doktrin Manusia dan Dosa (Bagian 1),Pdt. Jadi S. Lima,Wajib mendaftar,"Pendaftaran hubungi : 08118903773, untuk info lengkap klik di sini",20200418,
12,13.00 WIB,Persekutuan Pemuda & Pekerja,Pdt. Agus Marjanto,https://zoom.us/j/323368852?pwd=ZEw0em04eVNSeVdnczJNY2IzLzd4QT09,,20200418,
13,13.00 WIB,PA Remaja,REC Singapore,https://zoom.us/j/467448269?pwd=S3FOL3NjV1I2bWRuVEthUVdYamJpQT09,"Jika salah, mohon cek website REC Singapore (Klik di sini) lalu pilih Online -> PA Remaja",20200418,
14,14.00 WIB,PA Pemuda,REC Singapore,https://zoom.us/j/467448269?pwd=S3FOL3NjV1I2bWRuVEthUVdYamJpQT09,"Jika salah, mohon cek website REC Singapore (Klik di sini) lalu pilih Online -> PA Pemuda",20200418,
15,16.00 WIB,PA - Korban Penghapus Dosa,Pdt. Budi Sutrisno,http://griikarawaci.tv/,https://livestream.com/griik,20200418,
16,16.00 WIB,Persekutuan Doa,GRII Buaran,https://zoom.us/j/963178826,"Zoom Meeting ID : 963 178 826, Password : 025523",20200418,
17,17.00 WIB,PA Pemuda - Popular Culture: Its Beauty and Its Discontents,Pdt. Jimmy Pardede,https://www.youtube.com/watch?v=QMKdsbGuCtI,http://Youtube.com/GRIIBandungstreaming/live,20200418,
18,17.00 WIB,PA - Ibadah : Menikmati Kemuliaan,"Pdt. J. Putratama Kamuri, Vik. Grace Kamuri",https://www.youtube.com/watch?v=oQg_WavsBoY,,20200418,
19,17.30 WIB,PA Pemuda - The Passion and Resurrection of Jesus - In the Tomb,Sdr. Roby Handoko,https://zoom.us/j/295613711,"Zoom Meeting ID : 295 613 711, Password : 694471",20200418,
20,18.00 WIB,Talk Show - Tema : Kristen Ambyar,Pdt. Jadi S. Lima,Wajib mendaftar,Pendaftaran hubungi : 081703890222. Informasi klik di sini,20200418,
21,18.30 WIB,PA - Ibadah Sejati vs Ibadah Palsu #7 - Masa Pembuangan,Pdt. Aiter,https://www.youtube.com/watch?v=VYwkYIA1NIk,,20200418,
