No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200513,
2,07.00 WIB,Saat Teduh Bersama - Penerimaan dan Penolakan,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200513,
3,09.00 WIB,PA Wanita - Relasi Tuan & Hamba,Pdt. Handi Gunawan,http://bit.ly/griibsdlive,http://www.grii-bsd.org/live/,20200513,
4,10.00 WIB,PA Wanita & Lansia - Harta Karun dalam Bejana Rapuh (2),Vik. Grace Kamuri,http://bit.ly/mriidepoklive,,20200513,
5,16.30 WIB,PD & PA - Pencurahan Roh Kudus & Akhir Zaman : Betapa Hebat dan Dahsyat Hari Tuhan,Pdt. Calvin Bangun,http://bit.ly/griikebonjeruklive,http://grii-semarang.org/live/,20200513,
6,17.00 WIB,PA & PD - Penghiburan Mazmur : Hidup yang Berbuah,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200513,
7,17.00 WIB,PA - Eksposisi Injil di dalam Kisah Yusuf (12),Pdt. Aludin Yauw,https://www.youtube.com/channel/UCnjXgjNw0bImsxw_0DInmDw/live,,20200513,
8,17.00 WIB,PA - Apresiasi Buku Teologi : Keindahan & Kemuliaan Mempelai Wanita Kristus (Bab 7-8),Vik. Stenly Y. Lailewan,"Via Zoom, mohon mendaftar melalui WA di kolom keterangan",Pendaftaran hubungi Bp. Calvin 081949177662 (klik di sini utk WA),20200513,
9,18.00 WIB,PD - Pencarian Manusia : Pencarian Identitas,Vik. Thermanto D. S. Samosir,https://www.youtube.com/channel/UCm3pRxcEv-_2lFrj3ycDISg/live,https://zoom.us/j/8950688000,20200513,
10,18.30 WIB,Persekutuan Doa,Vik. Atul,http://bit.ly/griimalanglive,,20200513,
11,18.30 WIB,Persekutuan Doa,GRII Singapura,https://zoom.us/j/96970546878?pwd=NXk3WlZESElxNkIwVGx6dGxFZDhIdz09,https://www.rec-singapore.org/persekutuan-doa/,20200513,
12,18.30 WIB,Persekutuan Doa,MRII Yogyakarta,https://www.youtube.com/channel/UC80oQtdBBS3WmZAVPvopNyA/live,,20200513,
13,18.45 WIB,PA & PD - Kasihilah Tuhan Allahmu dan Kasihilah Sesamamu (2),Pdt. Solomon Yo,https://us02web.zoom.us/j/89346687402,http://linktr.ee/grii.andhika,20200513,
14,19.00 WIB,SPIK Keluarga : Membentuk Karakter Kristiani bagi Anak-anak Kita - ep. 3,Pdt. Stephen Tong,https://www.youtube.com/c/RELAYRMCI/live,pusat.grii.org/live,20200513,
15,19.00 WIB,PA - Musa dan Panggilannya (1),Pdt. Amin Khouw,https://www.youtube.com/channel/UC4uWpMyApTP25d5nE57M_Lg/live,,20200513,
16,19.30 WIB,PA - Introduksi 1 Korintus,Pdt Billy Kristanto,http://bit.ly/griikelapagadinglive,Melalui Zoom : https://zoom.us/j/95986458887,20200513,
17,19.30 WIB,Persekutuan Doa,GRII BSD,http://bit.ly/griibsdlive,http://www.grii-bsd.org/live/,20200513,
