No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200711,
2,06.30 WIB,Persekutuan Doa Pusat,GRII Pusat,https://pusat.grii.org/live,,20200711,
3,06.30 WIB,PD - Dipenjarakan karena Kristus demi Kamu,Pdt. Sutjipto Subeno,https://zoom.us/j/2232232211,,20200711,
4,06.30 WIB,Persekutuan Doa,GRII BSD,http://www.grii-bsd.org/live/,,20200711,
5,06.30 WIB,Persekutuan Doa,GRII Kebon Jeruk,http://griikebonjeruk.org/pendaftaran-pd/,,20200711,
11,07.00 WIB,Persekutuan Doa,MRII Bogor,https://www.facebook.com/Mimbar-Reformed-Injili-Indonesia-Bogor-104262257972271,,20200711,
9,07.00 WIB,Persekutuan Doa,GRII Karawaci,https://zoom.us/j/98538361319,Password (jika dibutuhkan) : doa,20200711,
10,07.00 WIB,Persekutuan Doa,MRII Makassar,https://us02web.zoom.us/j/5520095323?pwd=eTRLVjFnTkZSWHlZNkVkU0JGdzRFZz09,,20200711,
7,07.00 WIB,Persekutuan Doa,GRII Kelapa Gading,https://griikg.org/live/,,20200711,
6,07.00 WIB,Saat Teduh Bersama - Menghormati Kesucian Allah,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200711,
8,07.00 WIB,Persekutuan Doa,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200711,
12,07.30 WIB,Persekutuan Doa,MRII PIK,https://zoom.us/j/335979844,,20200711,
13,08.30 WIB,Tanya Jawab Umum GRII Karawaci,"Pdt. David Tong, 
 Pdt. Budi Sutrisno",https://www.youtube.com/channel/UCfTHYV5ssBlQGIREemrq51Q,,20200711,
14,09.00 WIB,PA Anak - Apa Isinya Ya? - Raja-raja,Vik. Bakti Anugrah,http://bit.ly/griicitralive,,20200711,
15,10.00 WIB,PA Anak - 13 Rasul Tuhan Yesus : Yohanes Saudara Yakobus,MRII Depok,http://bit.ly/mriidepoklive,,20200711,
16,11.00 WIB,PA Anak - Persembahan Kain dan Habel,Pdt. Amin Khouw,http://bit.ly/griipalembanglive,,20200711,
18,13.00 WIB,PA Pemuda - Liturgy of Life,Pdt. Jethro Rachmadi,Pendaftaran hubungi WA : https://wa.me/6281286944211,,20200711,
17,13.00 WIB,PA Anak - Mengikut Roh Kudus,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200711,
21,14.00 WIB,Persekutuan Pra-Remaja,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200711,
