No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,06.10 WIB,PD + KU - I Will be Happy,GRII Melbourne,http://bit.ly/griimelbournelive,,20200628,
2,07.00 WIB,KU - Api yang Tidak Dapat Dipadamkan - Matthew Henry : Keluarga Sebagai Gereja Kecil,Pdt. Agus Marjanto,https://www.youtube.com/c/GRIISydney,https://www.griisydney.org/relay-live/,20200628,
1,07.00 WIB,,MRII Balikpapan,"Zoom Meeting ID : 881 2190 3054,
Password : 926507",,20200628,Kelas Besar (Kelas 1 - 7)
3,07.30 WIB,Kebaktian Umum - Mandarin & Indonesia,Pdt. Stephen Tong,https://www.youtube.com/c/GRIITV/live,https://pusat.grii.org/live,20200628,
2,07.30 WIB,,Vik. Diana Bunjamin,http://bit.ly/griisamarindalive,,20200628,Semua Kelas
1,07.30 WIB,,GRII Kertajaya,https://us02web.zoom.us/j/88223783170?pwd=bXFjR0llUXNVWldsUGVTQlpHR1Q5UT09,"Zoom Meeting ID: 882 2378 3170,
Password: 924164",20200628,Kelas 5 - 6 SD
2,08.00 WIB,,GRII Kertajaya,https://us04web.zoom.us/j/71512891123?pwd=aGJwNjE3ZUpzSk1xbk9wVGVGSnNNQT09,"Zoom Meeting ID: 715 1289 1123,
Password: 5fbjwK",20200628,Kelas Balita
1,08.00 WIB,,GRII Denpasar,https://zoom.us/j/8950688000,,20200628,Kelas Batita - Balita
3,08.00 WIB,,Ibu Lanny,http://bit.ly/griimalanglive,,20200628,Semua Kelas - Petrus dan Yohanes
1,08.00 WIB,,GRII Pondok Indah,https://zoom.us/j/93739008642,Zoom Meeting ID: 937 3900 8642,20200628,Kelas 3 - 4 SD
2,08.00 WIB,,GRII Kertajaya,https://us04web.zoom.us/j/8042815766?pwd=THBtVlVnaUVCeHI4ZVdZSjd3NW9wZz09,"Zoom Meeting ID: 804 281 5766,
Password: 9qvoqu",20200628,Kelas 3 - 4 SD
1,08.00 WIB,,GRII Denpasar,https://zoom.us/j/83597908990,,20200628,Kelas 1 - 2 SD
4,08.15 WIB,,MRII Balikpapan,"Zoom Meeting ID : 825 1336 4148,
Password : 934447",,20200628,Kelas Kecil (Playgroup - TK)
2,08.30 WIB,,GRII Kertajaya,https://us04web.zoom.us/j/7497584120?pwd=MThYS3pYOUd6ZHdjR1dOWHlOdERuUT09,"Zoom Meeting ID: 749 758 4120,
Password: SM12K11",20200628,Kelas 1 - 2 SD
3,08.30 WIB,,GRII Kertajaya,https://us02web.zoom.us/j/7530305322?pwd=ejlUMkw1V2hzN1l6R3VxY0dwZm9KZz09,"Zoom Meeting ID: 753 030 5322,
Password: 111829",20200628,Kelas Baduta - Batita
4,09.00 WIB,KU - Konklusi Kehidupan : Hidupi Kehidupan Sepenuhnya,Pdt. Daniel Santoso,Pendaftaran Hubungi WA : https://wa.me/6281211626422,,20200628,
5,09.30 WIB,Kebaktian Umum - Indonesia,Pdt. Stephen Tong,https://www.youtube.com/c/RELAYRMCI/live,https://pusat.grii.org/live,20200628,
6,10.00 WIB,English Worship Service,Rev. Michael Densmoor,https://www.youtube.com/c/AUVIGRII/live,http://pusat.grii.org/ews,20200628,
3,13.00 WIB,,GRII Pondok Indah,https://zoom.us/j/99206098982,Meeting ID: 992 0609 8982,20200628,Kelas 1 - 2 SD
3,14.00 WIB,,GRII Denpasar,https://zoom.us/j/8950688000,,20200628,Kelas 3 - 4 SD
2,14.00 WIB,,GRII Pondok Indah,https://zoom.us/j/96025364410,Meeting ID: 960 2536 4410,20200628,Kelas 5 - 6 SD
3,14.00 WIB,,GRII Denpasar,https://zoom.us/j/83597908990,,20200628,Kelas 5 - 6 SD
5,15.00 WIB,,Vik. Joshua Siwalette,https://www.youtube.com/watch?v=p73v8_x434I,http://grii-semarang.org/live,20200628,Semua Kelas - Mengenal Kristus : Kristus Sang Anak Manusia
4,16.00 WIB,,GRII Pondok Indah,"Zoom Meeting ID: 939 5811 2734,
 Password: 008780",,20200628,Kelas Balita - Pra-SD
4,16.00 WIB,,GRII BSD & MRII GS,https://www.youtube.com/watch?v=iyPuXqd-Sfs,http://www.grii-bsd.org/live/,20200628,Kelas 1 - 3 SD
8,16.00 WIB,PA Anak Seri Tokoh II -  Pilih Mana Ya? - Petrus : Jala Ikan vs Jala Manusia,Ibu Filia S. G.,https://www.youtube.com/watch?v=H1B3Sq_T5w0,,20200628,
7,16.00 WIB,"Kebaktian Umum (Siaran Ulang Mandarin, Indonesia, dan Inggris)",GRII Pusat,https://pusat.grii.org/live,https://livestream.com/stemi,20200628,
5,16.00 WIB,,GRII BSD & MRII GS,https://www.youtube.com/watch?v=XzLkNuK-Xpw,http://www.grii-bsd.org/live/,20200628,Kelas Batita - Balita
4,16.00 WIB,,GRII BSD & MRII GS,https://www.youtube.com/watch?v=D9xEVucxXu4,http://www.grii-bsd.org/live/,20200628,Kelas 4 - 6 SD
10,17.00 WIB,Evening Fellowship - Kehidupan Gereja dalam Zaman Akhir,Pdt. J. Putratama Kamuri,http://bit.ly/mriidepoklive,,20200628,
9,17.00 WIB,Lektur Publik STTRII - Metanarasi Kitab Suci : Table Talk and Q&A,"Pdt. Jadi S. Lima,
Pdt. Agus Marjanto,
Pdt. Billy Kristanto,
Pdt. Jimmy Pardede",https://youtube.com/STTRIIOnline/live,,20200628,
11,18.00 WIB,Persekutuan Remaja,GRII Denpasar,https://zoom.us/j/8950688000,,20200628,
