No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200530,
2,06.30 WIB,Persekutuan Doa Pusat,GRII Pusat,https://www.youtube.com/c/RELAYRMCI/live,https://pusat.grii.org/live,20200530,
3,06.30 WIB,PD - Kebutuhan Pengenalan akan Allah,Pdt. Sutjipto Subeno,https://zoom.us/j/2232232211,Zoom Meeting ID : 223 223 2211,20200530,
4,06.30 WIB,Persekutuan Doa,GRII BSD,http://www.grii-bsd.org/live/,,20200530,
5,07.00 WIB,Saat Teduh Bersama - Domba yang Hilang,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200530,
6,07.00 WIB,Persekutuan Doa,GRII Pondok Indah,https://zoom.us/j/97578233474,Zoom Meeting ID: 975 7823 3474,20200530,
7,07.00 WIB,Persekutuan Doa,GRII Karawaci,https://zoom.us/j/98538361319,Zoom Meeting ID : 985 3836 1319,20200530,
8,07.00 WIB,Persekutuan Doa,MRII Makassar,"Zoom Meeting ID : 552 009 5323,
 Password : 1234567",,20200530,
9,07.00 WIB,Persekutuan Doa,Vik. Stenly Y. Lailewan,https://www.facebook.com/Mimbar-Reformed-Injili-Indonesia-Bogor-104262257972271,,20200530,
10,07.30 WIB,Persekutuan Doa,MRII PIK,https://zoom.us/j/335979844,,20200530,
11,08.30 WIB,Tanya Jawab Umum - GRII Karawaci,"Pdt. David Tong, 
Pdt. Budi Sutrisno",https://www.youtube.com/watch?v=BI_8ljTaT40,,20200530,
12,08.30 WIB,PA Dewasa Muda - The Old Testament Church?,GRII Melbourne,https://myaf.online/zoom,,20200530,
13,10.00 WIB,PA Anak - Kedatangan Roh Penghibur,Vik. Grace Kamuri,http://bit.ly/mriidepoklive,,20200530,
14,11.00 WIB,PA Anak - Kuasa Pelayanan,Sdri. Feby Novitania,http://bit.ly/griipalembanglive,,20200530,
15,11.00 WIB,Persekutuan Doa,Pdt. Agus Marjanto,https://us02web.zoom.us/j/88399950425?pwd=ck53UG5GM2tRYUZIL3VPdnhGa2N6QT09,"Harap klik link yang tertera, karena ada passwordnya. Informasi : http://www.griisydney.org/",20200530,
16,13.00 WIB,Persekutuan Pemuda & Pekerja,Pdt. Agus Marjanto,https://us02web.zoom.us/j/89299157631?pwd=MXRLd0JsME53c2dZTExTemlHVS9zdz09,,20200530,
17,13.00 WIB,PA Anak - Aku Menyertai Engkau,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200530,
18,14.00 WIB,PA Wanita - Women of the Word,REC Jakarta,Pendaftaran hubungi WA : https://wa.me/628121051985,,20200530,
19,14.00 WIB,PA Remaja,GRII Singapura,https://zoom.us/j/98185321952?pwd=NVNKLzFqdFFEMDBwcXJkdWpiQzBadz09,,20200530,
20,15.00 WIB,PA Remaja & Pemuda - Back to Our Confessions : Faith & Repentance - Daily Christian Struggles,"Sdr. Alfret Y. Tadjo Talo,
Sdr. Doni H. Harianja",https://zoom.us/j/8434545367,Live via FB : http://facebook.com/mrii.depok,20200530,
21,16.00 WIB,Seminar Orang Tua - Christian Household,Pdt. Ivan Kristiono,https://livestream.com/stemi/skcseminarortu,,20200530,
