No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi - Yoh 8:48-52,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200827,
2,06.30 WIB,PD - Liberating to Love People in the World,Pdt. Hendra Wijaya,https://zoom.us/j/2232232211,,20200827,
3,07.00 WIB,Saat Teduh Bersama - Istri-istri Kristen,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200827,
4,08.00 WIB,Belajar Katekismus Heidelberg - Hallowed Be Your Name (QA 122),Pdt. Billy Kristanto,https://griikg.org/live/,,20200827,
5,09.00 WIB,Kelas Kamis Pagi - Konflik Kehidupan Kristen (The Conflict),Vik. Maria Mazo,https://www.rec-singapore.org/kelas-kamis-pagi/,,20200827,
6,14.00 WIB,Persekutuan Wanita - The Dignity Of Humility,Vik. Mercy Matakupan,https://grii-buaran.org/live/,,20200827,
7,15.00 WIB,Persekutuan Kaum Wanita ,Vik. Kay Kuswanto,http://bit.ly/griimalanglive,,20200827,
7,16.00 WIB,PA Wanita & Lansia -  Kristus di Mata Perjanjian Lama: Yang Terkecil,Pdt. Sutjipto Subeno,https://zoom.us/j/96826430082,,20200827,
8,17.00 WIB,Apresiasi Buku Teologi - God in the Wasteland: David F. Wells (III),Vik. Stenly Y. Lailewan,https://bit.ly/mriibogorlive,https://web.facebook.com/MRIIBOGOR,20200827,
9,17.00 WIB,Panggung Boneka - Aku Anak-anak Allah: Takut Bertemu Tuhan ,GRII Solo,Zoom Meeting ID : 804 125 2633,Join dengan format username : Nama anak / Kota asal (contoh : Luther / Solo),20200827,
12,18.00 WIB,PA Pemuda - Kenali Dosamu: 7 Dosa Maut (Kerakusan),Pdt. Daniel Santoso,Pendaftaran hubungi WA: https://wa.me/8618507724439,aadithya,20200827,
11,18.00 WIB,Persekutuan Doa,GRII Samarinda,http://bit.ly/griisamarindalive,,20200827,
10,18.00 WIB,PD & PA Pusat (Mandarin - Indonesia),GRII Pusat,https://pusat.grii.org/live,https://livestream.com/stemi/pamandarin,20200827,
13,18.30 WIB,PA - The Theology of Prayer (3),Pdt. Romeo Mazo,"Zoom Meeting ID : 552 009 5323,
 Password : 1234567",,20200827,
14,18.30 WIB,PA Pemuda - Presupposition In Daily Life: Christ In World,GRII Andhika,linktr.ee/grii.andhika,,20200827,
15,18.30 WIB,PA - Sebutan Agung Tuhan Pada Manusia: Rekan Sekerja,Vik. Bakti Anugrah,http://bit.ly/griikertajayalive,,20200827,
16,18.30 WIB,PA - Roh Kudus Dalam Kitab Yesaya,Pdt. Elvis Ratta,Pendaftaran hubungi WA: https://wa.me/628125312059,,20200827,
17,19.00 WIB,Seminar Kepemimpinan Kristen 2003 (2),Pdt. Stephen Tong ,https://www.youtube.com/c/reformedinjili,https://pusat.grii.org/live,20200827,
18,19.00 WIB,PA - Hidup dan Pelayanan Paulus (3),Vik. Eben Matalu,https://bit.ly/priijambilive,https://zoom.us/j/88614079700,20200827,
19,19.00 WIB,PA - Ujian & Sukacita,Vik. Lukman Sabtiyadi,http://bit.ly/PAGABUNGAN,,20200827,
20,19.00 WIB,Persekutuan Keluarga - Theologi Dalam Keluarga: Kehidupan Bersama Dalam Keluarga Kristen,Pdt. Baju Widjotomo,Pendaftaran hubungi WA: https://wa.me/62811323345,,20200827,
21,19.30 WIB,PA - ,Pdt. Handi Gunawan,http://www.grii-bsd.org/live/,,20200827,
22,20.00 WIB,Prayer Night,GRII Pusat - EWS,https://us02web.zoom.us/j/83607820171,English Worship Service,20200827,
