No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200710,
2,07.00 WIB,Saat Teduh Bersama - Kaum Rentan dan Penindasan,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200710,
3,09.00 WIB,PA Anak - Apa Isinya Ya? - Samuel,Vik. Bakti Anugrah,http://bit.ly/griicitralive,,20200710,
4,16.00 WIB,PA Anak Kelas Kecil,GRII Singapura,https://www.rec-singapore.org/pa-anak-kelas-kecil/,,20200710,
5,16.00 WIB,PA Umum (Mandarin),Vik. Irwan Arifin,https://zoom.us/j/86186422644,,20200710,
6,18.30 WIB,PA Pusat - Doktrin Tritunggal dan Tafsiran Alkitab,Pdt. Jimmy Pardede,https://pusat.grii.org/live,,20200710,
7,18.30 WIB,PA Umum,GRII Singapura,https://www.rec-singapore.org/pemahaman-alkitab/pa-umum/,,20200710,
8,18.30 WIB,PA Pemuda - Living Under The Cross : Loving Our Enemies,Bp. Gamaliel Waney,https://linktr.ee/grii.andhika,https://us02web.zoom.us/j/81371739483,20200710,
9,19.00 WIB,PA - Potret Yesus di Dalam Injil Yohanes : Juruselamat Yang Bersimpati,Pdt. Thomy Matakupan,http://bit.ly/griibuaranlive,,20200710,
10,19.00 WIB,PA Umum,Vik. Stenly Y. Lailewan,http://bit.ly/mriibogorlive,Live FB : https://www.facebook.com/Mimbar-Reformed-Injili-Indonesia-Bogor-104262257972271,20200710,
11,19.30 WIB,PA - Gereja Tuhan dan Gerbang Hades,Pdt. Ivan Kristiono,https://www.youtube.com/c/GRIIBatam/live,,20200710,
