No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200701,
2,07.00 WIB,Saat Teduh Bersama - Keinginan dan Sikap Hati,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200701,
3,08.00 WIB,NRETC 2020 - Hari ke-1,Pdt. Stephen Tong dan rekan-rekan,http://nretc.stemi.id/,,20200701,
4,09.00 WIB,PA Wanita,GRII BSD,http://www.grii-bsd.org/live/,,20200701,
5,10.00 WIB,"PA Wanita & Lansia - Kristus & Pengembaraan Padang Gurun : Kristus, Ketakutan & Iman",Vik. Grace Kamuri,http://bit.ly/mriidepoklive,,20200701,
6,10.00 WIB,Panggung Boneka - Seri Tokoh Sejarah Gereja. Eps 4 - Thomas Aquinas,Pdt. Jimmy Pardede,http://bit.ly/tokohsejarahgereja,,20200701,
7,15.30 WIB,PD - Book of Philippians,Pdt. Budy Setiawan,https://bit.ly/irec-melb,,20200701,
8,16.00 WIB,PA Anak Seri Tokoh II - Pilih Mana Ya? - Tomas : Bukti vs Iman,Vik. Bakti Anugrah,http://bit.ly/griikertajayalive,,20200701,
9,17.00 WIB,PA & PD - Gembala yang Baik,Vik. Hanslaveda,http://bit.ly/griibdglive,,20200701,
11,18.00 WIB,Persekutuan Doa,GRII Singapura,https://zoom.us/j/96970546878?pwd=NXk3WlZESElxNkIwVGx6dGxFZDhIdz09,https://www.rec-singapore.org/persekutuan-doa/,20200701,
10,18.00 WIB,PD - Buah Roh : Kasih - Mengalahkan Ketakutan,Vik. Thermanto D. S. Samosir,http://tinyurl.com/GRIIDenpasar,https://zoom.us/j/8950688000,20200701,
12,18.30 WIB,Persekutuan Doa,Vik. Nurita Agustina,http://bit.ly/griimalanglive,,20200701,
13,18.30 WIB,Persekutuan Doa,MRII Yogyakarta,http://bit.ly/mriiyogya,,20200701,
14,18.45 WIB,PA & PD - The Joy of Vanity,Bp. Kristanto Wicaksono,https://us02web.zoom.us/j/89346687402,https://linktr.ee/grii.andhika,20200701,
15,19.00 WIB,Seri Doa Bapa Kami (Eps 3),Pdt. Stephen Tong,https://www.youtube.com/watch?v=dNwasUEtOqc,https://pusat.grii.org/live,20200701,
16,19.00 WIB,"PA - ""Drama"" di Eden : Adam, Pohon Kehidupan, dan Si Ular (3)",Pdt. Christiady Cohen,https://zoom.us/j/156871211,,20200701,
17,19.30 WIB,PA - Daud : Pemimpin yang Disertai Tuhan,Pdt. Jadi S. Lima,https://griikg.org/live/,,20200701,
18,19.30 WIB,PD - Ucapan Syukur (2),Vik. Stephen B.,https://zoom.us/j/9831419595,,20200701,
19,19.30 WIB,Persekutuan Doa,GRII BSD,http://www.grii-bsd.org/live/,,20200701,
