No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200721,
2,07.00 WIB,Saat Teduh Bersama - Lembu Emas,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200721,
3,08.00 WIB,Belajar Katekismus Heidelberg : Bread & Wine (QA 78-79),Pdt. Billy Kristanto,https://griikg.org/live/,,20200721,
4,10.00 WIB,PA Wanita,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200721,
5,13.00 WIB,PA Wanita,GRII Kuningan,Pendaftaran hubungi WA : https://wa.me/62811123482,,20200721,
6,14.00 WIB,PA Wanita - Kehidupan Spiritual di Dunia yang Sekuler (2),Ibu Murniaty Santoso,https://griikg.org/live/,,20200721,
7,17.00 WIB,Seminar - Belajar Berkomunikasi dalam Keluarga (Mengenali Signifikansi Self-Talk & Self-Pity) (3),Vik. Sariwati,"Untuk Zoom ID, direct message ke : https://www.instagram.com/irectokyo/",,20200721,
8,18.00 WIB,Pembinaan Keluarga - Poligami : Mengapa Tidak?,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200721,
9,18.30 WIB,PA - Iman Kristen & Kerja : Kerja dan Kualitas Kerja,Pdt. Sutjipto Subeno,Pendaftaran : http://tinyurl.com/PAOnlineGRIIBintaro,Atau via WA : https://wa.me/628119882277,20200721,
10,19.00 WIB,Eksposisi Doa Bapa Kami (Eps 12),Pdt. Stephen Tong,https://www.youtube.com/c/reformedinjili,https://pusat.grii.org/live,20200721,
