No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200605,
2,07.00 WIB,Saat Teduh Bersama - Kapan dan Bagaimanakah Akhir Zaman?,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200605,
3,16.00 WIB,PA - 10 Days Around The Ancient World with Paul : Paul's Third Mission #1,Pdt. Aiter,http://bit.ly/griicitralive,Peta perjalanan (di brosur) : https://drive.google.com/drive/folders/1-ux9sTbmh4_0RpenUB9b2YGw1o0YfuBM?usp=sharing,20200605,
4,16.00 WIB,PA Anak Kelas Kecil,GRII Singapura,https://zoom.us/j/92680555471?pwd=VnRjNmFaQzN1d2tNelpnQ3cwOG9iQT09,https://www.rec-singapore.org/pa-anak-kelas-kecil/,20200605,
5,16.00 WIB,Pemahaman Alkitab (Mandarin),Vik. Irwan Arifin,https://zoom.us/j/86186422644,,20200605,
6,18.30 WIB,PA Pusat - Pencurahan Roh dalam Nubuat Mazmur,Pdt. Jimmy Pardede,https://www.youtube.com/c/RELAYRMCI/live,https://pusat.grii.org/live,20200605,
7,18.30 WIB,PA Umum,GRII Singapura,https://www.rec-singapore.org/pa-umum/,,20200605,
8,18.30 WIB,PA Pemuda - The Heart of The Cross : The Perfect Salvation in Christ,Pdt. Solomon Yo,https://www.youtube.com/channel/UCFE3pw9E5_XhSdbpylHg87A/live,https://us02web.zoom.us/j/81371739483,20200605,
9,19.00 WIB,PA - Mengikut Yesus : Mengikut & Mempercayai-Nya?,Pdt. Thomy Matakupan,http://bit.ly/griibuaranlive,,20200605,
10,19.00 WIB,PA Umum,Vik. Stenly Y. Lailewan,Live FB : https://www.facebook.com/Mimbar-Reformed-Injili-Indonesia-Bogor-104262257972271,,20200605,
11,19.30 WIB,PA - The Risen Lord and His Church 2 : Eksposisi Kitab Kisah Para Rasul,"Pdt. David Tong,
 Pdt. Budi Sutrisno",http://griikarawaci.tv/,,20200605,
12,19.30 WIB,PA -,Vik. Eben Matalu,https://www.youtube.com/watch?v=TI2P6IGl7Qk,,20200605,
