No.,Jam,Tema,Pengkhotbah,Link,Keterangan,Date,Usia
1,05.30 WIB,Doa Pagi,Pdt. Irwan Hung,http://bit.ly/griisamarindalive,,20200801,
2,06.30 WIB,Persekutuan Doa Pusat,GRII Pusat,https://pusat.grii.org/live,,20200801,
3,06.30 WIB,PD - Sujud Kepada Bapa,Pdt. Sutjipto Subeno,https://zoom.us/j/2232232211,,20200801,
4,06.30 WIB,Persekutuan Doa,GRII BSD,http://www.grii-bsd.org/live/,,20200801,
5,06.30 WIB,Persekutuan Doa,GRII Kebon Jeruk,http://griikebonjeruk.org/pendaftaran-pd/,,20200801,
6,06.30 WIB,Persekutuan Doa,GRII Batam,https://www.youtube.com/c/GRIIBatam/live,,20200801,
7,07.00 WIB,Saat Teduh Bersama : Kemuliaan Allah - Tabernakel,Pdt. Eko Aria,http://bit.ly/griimalanglive,,20200801,
8,07.00 WIB,Persekutuan Doa,GRII Kelapa Gading,https://griikg.org/live/,,20200801,
9,07.00 WIB,Persekutuan Doa,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200801,
10,07.00 WIB,Persekutuan Doa,GRII Karawaci,"Zoom Meeting ID : 985 3836 1319,
 Password : doa",,20200801,
11,07.00 WIB,Persekutuan Doa,MRII Makassar,https://us02web.zoom.us/j/5520095323?pwd=eTRLVjFnTkZSWHlZNkVkU0JGdzRFZz09,,20200801,
12,07.00 WIB,Persekutuan Doa,MRII Bogor,http://bit.ly/mriibogorlive,,20200801,
14,07.30 WIB,Persekutuan Dewasa Muda - Your Best Life Now : On Time & Energy Management,GRII Melbourne,https://myaf.online/zoom,,20200801,
13,07.30 WIB,Persekutuan Doa,MRII PIK,https://zoom.us/j/335979844,,20200801,
15,08.00 WIB,PA Anak - Pohon Iman : Terang,PRII Tokyo,Pendaftaran hubungi WA : https://wa.me/6593978086,2 minggu sekali,20200801,
16,08.30 WIB,Tanya Jawab Umum GRII Karawaci,"Pdt. David Tong, 
 Pdt. Budi Sutrisno",https://www.youtube.com/watch?v=eVmmuRBQRVs,,20200801,
17,10.00 WIB,PA Anak - 13 Rasul Tuhan Yesus : Bartolomeus,MRII Depok,http://bit.ly/mriidepoklive,,20200801,
18,10.00 WIB,Persekutuan Wanita - Tokoh Wanita Perjanjian Baru (2),Ibu Maria Lusiana,Pendaftaran hubungi WA : https://wa.me/61404139995,2 minggu sekali,20200801,
19,10.00 WIB,Sekolah Alkitab Anak Depok - Keajaiban Anugerah Tuhan (3),MRII Depok,https://youtu.be/SbR2QWQoJ-M,,20200801,
20,13.00 WIB,PA Anak - Bahaya di Laut,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200801,
21,14.00 WIB,Women's Fellowship - Christ Jesus Our Wisdom (8),Vik. Rudy Phen,Pendaftaran hubungi WA : https://wa.me/628121051985,,20200801,
22,14.00 WIB,PA Pemuda - Introduction to the Story of the Bible,GRII Singapura,https://www.rec-singapore.org/pemahaman-alkitab/pa-pemuda/,,20200801,
23,14.00 WIB,Persekutuan Pra-Remaja,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200801,
24,14.00 WIB,Persekutuan Remaja,GRII Pondok Indah,Pendaftaran hubungi WA : https://wa.me/6281717717700,,20200801,
26,15.00 WIB,PA Remaja & Pemuda - Living in the Moment : I Am A Christian Steward,"Sdr. Doni H. Harianja,
Sdr. Alfret Y. Tadjo Talo",https://zoom.us/j/8434545367,,20200801,
25,15.00 WIB,PA Remaja - Essential Truths of the Christian Faith: The Anti Christ,Ls. Helen,Pendaftaran hubungi WA: https://wa.me/628117780500,,20200801,
27,16.00 WIB,PA Pemuda & Profesional - The Church As The People of God,Pdt. Heru Lin,https://griikg.org/live/,,20200801,
28,16.00 WIB,Persekutuan Doa - Tetaplah Berdoa (1 Tesalonika 5:17),GRII Buaran,http://bit.ly/griibuaranlive,,20200801,
29,16.00 WIB,PA Remaja,GRII Andhika,https://linktr.ee/grii.andhika,,20200801,
30,16.00 WIB,PD Pemuda,Sdr. Filbert Hanjaya,"Zoom Meeting ID : 981 2422 4479,
 Password : youthgriik",,20200801,
31,16.00 WIB,PA Remaja - Berpikir Secara Alkitabiah : Shalom Sejati dari Tuhan,GRII Bintaro,Pendaftaran : https://forms.gle/AEhQVwDN3NawHgMB9,,20200801,
32,16.00 WIB,PA Pra Remaja & Remaja - Katekismus Singkat Westminster,Pdt. Amin Khouw,Pendaftaran hubungi WA : https://wa.me/628561828130,,20200801,
33,16.30 WIB,PA Pemuda - Born and Living Under Persecution,Vik. Joshua Siwalette,Pendaftaran hubungi WA : https://wa.me/6281222555455,,20200801,
34,16.30 WIB,Persekutuan Remaja - The Tragedy of Riches,Bp. Jeffry Wibowo,https://www.youtube.com/RemajaGRIIPusat,"Jika ingin ikut Zoom, hubungi WA : https://wa.me/62811853530",20200801,
35,16.45 WIB,PA Pemuda - The Inward Trials,GRII BSD,https://zoom.us/j/2425743816,,20200801,
44,17.00 WIB,PA Pemuda - Quarter Life Crisis: Siapakah Aku? Ke Manakah Aku Harus Pergi,Vik. Eben Matalu,Pendaftaran hubungi WA : https://wa.me/6285271434540,Atau via DM Instagram : https://www.instagram.com/pemudagriibatam,20200801,
43,17.00 WIB,PA Remaja & Pemuda - Menjauhi 'Dunia' Mendekati Allah: Tidak Serupa dengan Cetakan Dunia,Vik. Nathanael Marvin,Pendaftaran hubungi WA : https://wa.me/628157690252,,20200801,
42,17.00 WIB,PA Pemuda,GRII Cikarang,http://Grii-cikarang.org/streaming,Zoom Meeting ID : 885 4647 7055,20200801,
41,17.00 WIB,Persekutuan Remaja,GRII Sidoarjo,Pendaftaran hubungi WA : https://wa.me/62811323345,,20200801,
38,17.00 WIB,Sekolah Alkitab Anak Depok - Keajaiban Anugerah Tuhan (4)        ,MRII Depok,http://bit.ly/mriidepoklive,,20200801,
39,17.00 WIB,PA Pemuda ,MRII Yogyakarta,http://bit.ly/mriiyogya,Zoom Meeting ID : 365 462 6283,20200801,
37,17.00 WIB,PA Pemuda - Learning From Church History: Teologi dan Bekerja Dalam Tradisi Reformed,Pdt. Jimmy Pardede,http://bit.ly/griibdglive,,20200801,
36,17.00 WIB,Konser Klasik - Jean Sibelius Violin Concerto,Jakarta Simfonia Orchestra,http://bit.ly/YouTubeJSO,,20200801,
40,17.00 WIB,PA Pemuda ,MRII Balikpapan,"Info Zoom, mohon cek posting di IG : https://www.instagram.com/mriibalikpapan",,20200801,
45,17.30 WIB,PA Remaja & Pemuda - Pergumulan Anak Muda : Pergumulan Daniel,Sdr. Roby Handoko,"Zoom Meeting ID : 295 613 711,
 Password : 694471",,20200801,
46,18.00 WIB,PA Umum,GRII Samarinda,http://bit.ly/griisamarindalive,,20200801,
47,18.00 WIB,Pembinaan : Injil Kerajaan - Hidup dan Kesaksian (Sharing Hidup),"Vik. Bakti Anugrah, Pdt. Eko Aria (Host)",http://bit.ly/griimalanglive,,20200801,
48,19.00 WIB,KPIN Makassar 2012 (Hari 1) - Bertobatlah! Mengapa Harus Binasa?,Pdt. Stephen Tong,https://pusat.grii.org/live,,20200801,
49,19.00 WIB,PA Pemuda & Profesional - Berani Meminta Perkara Besar,Vik. Inawaty Teddy,https://www.youtube.com/c/GRIIPondokIndah/live,,20200801,
